"","TIER_ID","ANNOTATION_ID","ANNOTATION_REF","VALUE","PREVIOUS_ANNOTATION","EXT_REF"
"4143","B_morph-type","ann2380","ann2379_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4144","B_morph-type","ann2386","ann2385_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4145","B_morph-type","ann2391","ann2390_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4146","B_morph-type","ann2488","ann2487_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4147","B_morph-type","ann2493","ann2492_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4148","B_morph-type","ann2497","ann2496_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4149","B_morph-type","ann2503","ann2502_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4150","B_morph-type","ann2507","ann2506_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4151","B_morph-type","ann2513","ann2512_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4152","B_morph-type","ann2567","ann2566_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4153","B_morph-type","ann2571","ann2570_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4154","B_morph-type","ann2622","ann2621_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4155","B_morph-type","ann2627","ann2626_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4156","B_morph-type","ann2631","ann2630_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4157","B_morph-type","ann2636","ann2635_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4158","B_morph-type","ann2640","ann2639_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4159","B_morph-type","ann2652","ann2651_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4160","B_morph-type","ann2658","ann2657_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4161","B_morph-type","ann2670","ann2669_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4162","B_morph-type","ann2719","ann2718_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4163","B_morph-type","ann2724","ann2723_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4164","B_morph-type","ann2728","ann2727_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4165","B_morph-type","ann2732","ann2731_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4166","B_morph-type","ann2737","ann2736_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4167","B_morph-type","ann2742","ann2741_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4168","B_morph-type","ann2748","ann2747_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4169","B_morph-type","ann2754","ann2753_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4170","B_morph-type","ann2760","ann2759_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4171","B_morph-type","ann2765","ann2764_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4172","B_morph-type","ann2769","ann2768_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4173","B_morph-type","ann2780","ann2779_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4174","B_morph-type","ann2785","ann2784_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4175","B_morph-type","ann2789","ann2788_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4176","B_morph-type","ann2799","ann2798_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4177","B_morph-type","ann2803","ann2802_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4178","B_morph-type","ann2815","ann2814_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4179","B_morph-type","ann2820","ann2819_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4180","B_morph-type","ann2824","ann2823_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4181","B_morph-type","ann2831","ann2830_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4182","B_morph-type","ann2836","ann2835_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4183","B_morph-type","ann2841","ann2840_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4184","B_morph-type","ann2846","ann2845_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4185","B_morph-type","ann2851","ann2850_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4186","B_morph-type","ann2856","ann2855_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4187","B_morph-type","ann2860","ann2859_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4188","B_morph-type","ann2866","ann2865_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4189","B_morph-type","ann2871","ann2870_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4190","B_morph-type","ann2876","ann2875_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4191","B_morph-type","ann2880","ann2879_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4192","B_morph-type","ann2885","ann2884_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4193","B_morph-type","ann2896","ann2895_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4194","B_morph-type","ann2901","ann2900_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4195","B_morph-type","ann2905","ann2904_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4196","B_morph-type","ann2910","ann2909_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4197","B_morph-type","ann2916","ann2915_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4198","B_morph-type","ann2923","ann2922_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4199","B_morph-type","ann2927","ann2926_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4200","B_morph-type","ann2938","ann2937_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4201","B_morph-type","ann2943","ann2942_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4202","B_morph-type","ann2948","ann2947_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4203","B_morph-type","ann2953","ann2952_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4204","B_morph-type","ann2958","ann2957_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4205","B_morph-type","ann2969","ann2968_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4206","B_morph-type","ann2975","ann2974_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4207","B_morph-type","ann2980","ann2979_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4208","B_morph-type","ann2986","ann2985_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4209","B_morph-type","ann2990","ann2989_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4210","B_morph-type","ann3190","ann3189_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4211","B_morph-type","ann3195","ann3194_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4212","B_morph-type","ann3201","ann3200_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4213","B_morph-type","ann3206","ann3205_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4214","B_morph-type","ann3210","ann3209_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4215","B_morph-type","ann3315","ann3314_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4216","B_morph-type","ann3320","ann3319_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4217","B_morph-type","ann3325","ann3324_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4218","B_morph-type","ann3330","ann3329_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4219","B_morph-type","ann3335","ann3334_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4220","B_morph-type","ann3340","ann3339_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4221","B_morph-type","ann3344","ann3343_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4222","B_morph-type","ann3357","ann3356_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4223","B_morph-type","ann3363","ann3362_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4224","B_morph-type","ann3368","ann3367_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4225","B_morph-type","ann3373","ann3372_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4226","B_morph-type","ann3378","ann3377_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4227","B_morph-type","ann3388","ann3387_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4228","B_morph-type","ann3393","ann3392_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4229","B_morph-type","ann3398","ann3397_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4230","B_morph-type","ann3402","ann3401_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4231","B_morph-type","ann3454","ann3453_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4232","B_morph-type","ann3459","ann3458_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4233","B_morph-type","ann3463","ann3462_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4234","B_morph-type","ann3468","ann3467_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4235","B_morph-type","ann3472","ann3471_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4236","B_morph-type","ann3477","ann3476_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4237","B_morph-type","ann3482","ann3481_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4238","B_morph-type","ann3494","ann3493_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4239","B_morph-type","ann3499","ann3498_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4240","B_morph-type","ann3517","ann3516_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4241","B_morph-type","ann3522","ann3521_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4242","B_morph-type","ann3911","ann3910_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4243","B_morph-type","ann3916","ann3915_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4244","B_morph-type","ann4121","ann4120_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4245","B_morph-type","ann4125","ann4124_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4246","B_morph-type","ann4130","ann4129_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4247","B_morph-type","ann4233","ann4232_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4248","B_morph-type","ann4237","ann4236_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4249","B_morph-type","ann4242","ann4241_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4250","B_morph-type","ann4248","ann4247_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4251","B_morph-type","ann4252","ann4251_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4252","B_morph-type","ann4295","ann4294_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4253","B_morph-type","ann4301","ann4300_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4254","B_morph-type","ann4434","ann4433_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4255","B_morph-type","ann4439","ann4438_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4256","B_morph-type","ann4444","ann4443_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4257","B_morph-type","ann4452","ann4451_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4258","B_morph-type","ann4457","ann4456_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4259","B_morph-type","ann4461","ann4460_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4260","B_morph-type","ann4465","ann4464_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4261","B_morph-type","ann4470","ann4469_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4262","B_morph-type","ann4475","ann4474_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4263","B_morph-type","ann4602","ann4601_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4264","B_morph-type","ann4606","ann4605_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4265","B_morph-type","ann4610","ann4609_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4266","B_morph-type","ann4615","ann4614_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4267","B_morph-type","ann4666","ann4665_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4268","B_morph-type","ann4671","ann4670_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4269","B_morph-type","ann4675","ann4674_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4270","B_morph-type","ann4679","ann4678_flexid_d7f713dd-e8cf-11d3-9764-00c04f186933","suffix",NA,NA
"4271","B_morph-type","ann4690","ann4689_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4272","B_morph-type","ann4696","ann4695_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4273","B_morph-type","ann4701","ann4700_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4274","B_morph-type","ann4705","ann4704_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4275","B_morph-type","ann4711","ann4710_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4276","B_morph-type","ann4716","ann4715_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4277","B_morph-type","ann4721","ann4720_flexid_d7f713db-e8cf-11d3-9764-00c04f186933","prefix",NA,NA
"4278","B_morph-type","ann4725","ann4724_flexid_d7f713e8-e8cf-11d3-9764-00c04f186933","stem",NA,NA
"4279","B_phrase-gls-en","ann164","ann162_flexid_cdcc9722-76f0-4ea3-8cf0-6e202c86f228","",NA,NA
"4280","B_phrase-gls-en","ann265","ann263_flexid_485b6c48-6ad9-4ace-aa0f-f6605b2bdc56","",NA,NA
"4281","B_phrase-gls-en","ann325","ann323_flexid_067c3c73-2697-4564-83d5-c31edc728047","",NA,NA
"4282","B_phrase-gls-en","ann379","ann377_flexid_a83edc4b-07d6-45c9-8a35-2d10ce97d103","",NA,NA
"4283","B_phrase-gls-en","ann426","ann424_flexid_207a0ffc-e88c-443f-8975-2c5714d86fff","",NA,NA
"4284","B_phrase-gls-en","ann481","ann479_flexid_46cf2fe2-7796-4b84-b695-76696aac1fac","",NA,NA
"4285","B_phrase-gls-en","ann559","ann557_flexid_411fd493-7e27-4a0b-ae44-f3659bdf08ed","",NA,NA
"4286","B_phrase-gls-en","ann881","ann879_flexid_5cc579d7-3c45-46c7-b8a9-b4e836eedc59","",NA,NA
"4287","B_phrase-gls-en","ann974","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","",NA,NA
"4288","B_phrase-gls-en","ann1044","ann1042_flexid_2dbf2837-429a-45bc-a10d-b9ab37036c13","",NA,NA
"4289","B_phrase-gls-en","ann1235","ann1233_flexid_a502065d-7c21-4c2e-8732-d6a90863c07e","",NA,NA
"4290","B_phrase-gls-en","ann1272","ann1270_flexid_881ae1a4-a4ad-4cc3-ba7a-4195dff474ed","",NA,NA
"4291","B_phrase-gls-en","ann1299","ann1297_flexid_eadef8a1-c62b-4d4b-be56-fc58483030f4","",NA,NA
"4292","B_phrase-gls-en","ann1316","ann1314_flexid_24216d6e-7549-43f7-be88-722e7e629cc1","",NA,NA
"4293","B_phrase-gls-en","ann1440","ann1438_flexid_a3345ef5-4c57-4cef-a203-cb979af99b7f","",NA,NA
"4294","B_phrase-gls-en","ann1539","ann1537_flexid_d8e21f61-3a27-412b-b0e6-2c73f056af03","",NA,NA
"4295","B_phrase-gls-en","ann1563","ann1561_flexid_a94ce233-37c8-4d4c-a6a4-f11b556ddd51","",NA,NA
"4296","B_phrase-gls-en","ann1594","ann1592_flexid_b46fa109-a049-438f-983a-1eeafaf7c514","",NA,NA
"4297","B_phrase-gls-en","ann1619","ann1617_flexid_5e64823a-071c-4e14-9e8b-d010f6a7f8ab","",NA,NA
"4298","B_phrase-gls-en","ann1639","ann1637_flexid_f6c18eaa-ff7f-4f8d-8b91-a3cf7e743f6f","",NA,NA
"4299","B_phrase-gls-en","ann1750","ann1748_flexid_cc923bdf-0290-465b-8391-79692eab9d51","",NA,NA
"4300","B_phrase-gls-en","ann1771","ann1769_flexid_f3046c5d-d532-4b06-801d-d338037df53e","",NA,NA
"4301","B_phrase-gls-en","ann1797","ann1795_flexid_b6dc005b-c9e4-4751-af16-c361280a2981","",NA,NA
"4302","B_phrase-gls-en","ann2190","ann2188_flexid_bbe6563f-5c7b-47e5-a428-3d53f1ea1902","",NA,NA
"4303","B_phrase-gls-en","ann2226","ann2224_flexid_fde6ef0d-7ed9-4bb2-916c-788bbd7742af","",NA,NA
"4304","B_phrase-gls-en","ann2272","ann2270_flexid_4c744215-c98a-42b2-adc0-487adb3773af","",NA,NA
"4305","B_phrase-gls-en","ann2326","ann2324_flexid_4b33d11f-a764-4acc-abb2-da0ea19d80fd","",NA,NA
"4306","B_phrase-gls-en","ann2357","ann2355_flexid_a042f763-65dd-4bfb-b815-186051251be8","",NA,NA
"4307","B_phrase-gls-en","ann2483","ann2481_flexid_0ff0004c-e0b5-40f7-abc8-9afe8a662567","",NA,NA
"4308","B_phrase-gls-en","ann2562","ann2560_flexid_cccad07a-ee5b-42d8-900d-311b16f46c25","",NA,NA
"4309","B_phrase-gls-en","ann2617","ann2615_flexid_80b2d963-97a9-4242-a8fc-af1b4530bcfa","",NA,NA
"4310","B_phrase-gls-en","ann2646","ann2644_flexid_0e2e993e-ef1f-4c94-8604-87c36e9f5702","",NA,NA
"4311","B_phrase-gls-en","ann2664","ann2662_flexid_6a8d7725-b0ef-4b3b-941a-fafe4910cb05","",NA,NA
"4312","B_phrase-gls-en","ann2714","ann2712_flexid_72cf9ae2-b4b2-49d4-8e64-38d6a03e7e9d","",NA,NA
"4313","B_phrase-gls-en","ann2775","ann2773_flexid_363b5fb2-f8d2-47be-b88e-d0fb98125620","",NA,NA
"4314","B_phrase-gls-en","ann2794","ann2792_flexid_08904b91-edcf-4a78-8d9a-bd0363be582a","",NA,NA
"4315","B_phrase-gls-en","ann2809","ann2807_flexid_630e44f2-3b8b-4071-a470-bbd568021fe0","",NA,NA
"4316","B_phrase-gls-en","ann2891","ann2889_flexid_4509a5f4-a4da-42a7-a9dc-fd67c3b7794a","",NA,NA
"4317","B_phrase-gls-en","ann2933","ann2931_flexid_bf0098b4-774f-4e14-a6ce-1ea4696bcda0","",NA,NA
"4318","B_phrase-gls-en","ann2963","ann2961_flexid_d6544cc4-5618-4c14-981b-9d676bbd1983","",NA,NA
"4319","B_phrase-gls-en","ann3185","ann3183_flexid_bf50a1c3-0a0a-4fc2-a211-b8e13aec2174","",NA,NA
"4320","B_phrase-gls-en","ann3309","ann3307_flexid_77355a90-35a8-4f8f-aeb3-cb56909d72a6","",NA,NA
"4321","B_phrase-gls-en","ann3352","ann3350_flexid_d43e5372-e6f0-4855-a1db-e324f5320b88","",NA,NA
"4322","B_phrase-gls-en","ann3383","ann3381_flexid_73e3a106-5645-4b5b-b0bb-d091d2b80e48","",NA,NA
"4323","B_phrase-gls-en","ann3448","ann3446_flexid_fe3d7e80-fac6-4d49-9ba7-c8cc2fa57dc7","",NA,NA
"4324","B_phrase-gls-en","ann3488","ann3486_flexid_d6f5ded1-9177-4130-9218-57f123a26678","",NA,NA
"4325","B_phrase-gls-en","ann3505","ann3503_flexid_9904211d-17ba-4f47-9e53-e402177fc530","",NA,NA
"4326","B_phrase-gls-en","ann3512","ann3510_flexid_0235e5f0-7ece-4ada-9a87-bbcabc62c809","",NA,NA
"4327","B_phrase-gls-en","ann3905","ann3903_flexid_04c166e9-fc88-4fb9-899e-5f618df179f7","",NA,NA
"4328","B_phrase-gls-en","ann4115","ann4113_flexid_e7f85797-b089-49dd-9173-a55621220c08","",NA,NA
"4329","B_phrase-gls-en","ann4228","ann4226_flexid_88b85180-d79b-4ce5-bd97-44254b070481","",NA,NA
"4330","B_phrase-gls-en","ann4289","ann4287_flexid_c05c0851-dbeb-4964-a46c-c0bbb76147a6","",NA,NA
"4331","B_phrase-gls-en","ann4428","ann4426_flexid_3298333b-60d5-46a3-be26-d757b1ead600","",NA,NA
"4332","B_phrase-gls-en","ann4596","ann4594_flexid_1b7cdf9a-c761-4ce1-bdf6-28f5ad510052","",NA,NA
"4333","B_phrase-gls-en","ann4661","ann4659_flexid_d2922084-b694-4a7c-9cbc-ba07a6dcc996","",NA,NA
"4334","B_phrase-gls-en","ann4684","ann4682_flexid_d214c357-10fc-4759-9e51-d7a75d182735","",NA,NA
"4335","B_phrase-gls-es","ann163","ann162_flexid_cdcc9722-76f0-4ea3-8cf0-6e202c86f228","choca",NA,NA
"4336","B_phrase-gls-es","ann264","ann263_flexid_485b6c48-6ad9-4ace-aa0f-f6605b2bdc56","como que quiere prender",NA,NA
"4337","B_phrase-gls-es","ann324","ann323_flexid_067c3c73-2697-4564-83d5-c31edc728047","",NA,NA
"4338","B_phrase-gls-es","ann378","ann377_flexid_a83edc4b-07d6-45c9-8a35-2d10ce97d103","Encima del agua levantó",NA,NA
"4339","B_phrase-gls-es","ann425","ann424_flexid_207a0ffc-e88c-443f-8975-2c5714d86fff","como si estaba mirando gente",NA,NA
"4340","B_phrase-gls-es","ann480","ann479_flexid_46cf2fe2-7796-4b84-b695-76696aac1fac","Un rato se miró y se hundió",NA,NA
"4341","B_phrase-gls-es","ann558","ann557_flexid_411fd493-7e27-4a0b-ae44-f3659bdf08ed","a su casa",NA,NA
"4342","B_phrase-gls-es","ann880","ann879_flexid_5cc579d7-3c45-46c7-b8a9-b4e836eedc59","en cueva en cueva de arbol",NA,NA
"4343","B_phrase-gls-es","ann973","ann972_flexid_47a27227-cd61-4e8b-9f2c-3f8a356e505a","- Tu vas a subir - dijo su cuñado",NA,NA
"4344","B_phrase-gls-es","ann1043","ann1042_flexid_2dbf2837-429a-45bc-a10d-b9ab37036c13","Lo a mentido para que sube",NA,NA
"4345","B_phrase-gls-es","ann1234","ann1233_flexid_a502065d-7c21-4c2e-8732-d6a90863c07e","vivora como paraba estaba adentro del hueco del palo",NA,NA
"4346","B_phrase-gls-es","ann1271","ann1270_flexid_881ae1a4-a4ad-4cc3-ba7a-4195dff474ed","",NA,NA
"4347","B_phrase-gls-es","ann1298","ann1297_flexid_eadef8a1-c62b-4d4b-be56-fc58483030f4","si, y puede ser enojado",NA,NA
"4348","B_phrase-gls-es","ann1315","ann1314_flexid_24216d6e-7549-43f7-be88-722e7e629cc1","se come",NA,NA
"4349","B_phrase-gls-es","ann1439","ann1438_flexid_a3345ef5-4c57-4cef-a203-cb979af99b7f","no podia bajar",NA,NA
"4350","B_phrase-gls-es","ann1538","ann1537_flexid_d8e21f61-3a27-412b-b0e6-2c73f056af03","Peor esta enojando la vivora",NA,NA
"4351","B_phrase-gls-es","ann1562","ann1561_flexid_a94ce233-37c8-4d4c-a6a4-f11b556ddd51","llorando se vino, trajo (su higado de jochi) y llegó",NA,NA
"4352","B_phrase-gls-es","ann1593","ann1592_flexid_b46fa109-a049-438f-983a-1eeafaf7c514","si llegó",NA,NA
"4353","B_phrase-gls-es","ann1618","ann1617_flexid_5e64823a-071c-4e14-9e8b-d010f6a7f8ab","él estaba quebrando gajo",NA,NA
"4354","B_phrase-gls-es","ann1638","ann1637_flexid_f6c18eaa-ff7f-4f8d-8b91-a3cf7e743f6f","con eso va a huaquear",NA,NA
"4355","B_phrase-gls-es","ann1749","ann1748_flexid_cc923bdf-0290-465b-8391-79692eab9d51","dejó chuto el palo",NA,NA
"4356","B_phrase-gls-es","ann1770","ann1769_flexid_f3046c5d-d532-4b06-801d-d338037df53e","ya se maneció otra vez",NA,NA
"4357","B_phrase-gls-es","ann1796","ann1795_flexid_b6dc005b-c9e4-4751-af16-c361280a2981","va a comer",NA,NA
"4358","B_phrase-gls-es","ann2189","ann2188_flexid_bbe6563f-5c7b-47e5-a428-3d53f1ea1902","si pudiera hacerle sentarle como gente de arriba la luna",NA,NA
"4359","B_phrase-gls-es","ann2225","ann2224_flexid_fde6ef0d-7ed9-4bb2-916c-788bbd7742af","ya esta reclamando tres veces (a la luna)",NA,NA
"4360","B_phrase-gls-es","ann2271","ann2270_flexid_4c744215-c98a-42b2-adc0-487adb3773af","La persona preguntaba various veces a la luna",NA,NA
"4361","B_phrase-gls-es","ann2325","ann2324_flexid_4b33d11f-a764-4acc-abb2-da0ea19d80fd","porque no hace como gente",NA,NA
"4362","B_phrase-gls-es","ann2356","ann2355_flexid_a042f763-65dd-4bfb-b815-186051251be8","Despues de tres veces, la luna habló",NA,NA
"4363","B_phrase-gls-es","ann2482","ann2481_flexid_0ff0004c-e0b5-40f7-abc8-9afe8a662567","Y la luna habló a él",NA,NA
"4364","B_phrase-gls-es","ann2561","ann2560_flexid_cccad07a-ee5b-42d8-900d-311b16f46c25","amarró",NA,NA
